schema_version,run_id,created_at_utc,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,vol_model,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc,runtime,versions_hash,raw_predicted_return,predicted_open,center_open,low_open,high_open,gap_sign_auc,gap_corr,event_flags,source_model
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1263295304010852,0.3004265326671406,0.5732439369317742,No macro ensemble,20260917T213329_56c8cce7930f:direction:No macro ensemble,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.5564439339563596,0.28833598914725067,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1317845119733436,0.2670350052141401,0.6011804828125162,Mean ensemble,20260917T213329_56c8cce7930f:direction:Mean ensemble,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.5088600853486449,0.2477318588954258,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1285117771845943,0.2865633957652776,0.584924827050128,LightGBM,20260917T213329_56c8cce7930f:direction:LightGBM,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.5362719407762236,0.2709212558670361,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260917T213329_56c8cce7930f:price:1,price,1,2026-09-18,1거래일,1.0,1745000.0,있음,0.0146281775853467,1770526.16988643,1770526.16988643,1696718.0799095675,1844334.2598632928,0.797071129707113,simple,0.0304455320676745,0.033372739143732,-0.0039349497190121,-0.0019017103486183,1.0,1810000.0,1857000.0,0.06418338108882526,,,-86473.83011356997,86473.83011356997,0.0465664136314324,-0.04955520350347856,0.0,-86473.83011356997,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0146281775853467,,,,,,,미국지표:FOMC 금리 결정,
3,20260918T114151_6d19218b8e9b,2026-09-18 11:42:11.863145+00:00,2026-09-21,2026-09-18,4fcece256087f1994bd0,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate evening open,20260918T114151_6d19218b8e9b:open:Candidate evening open,open,1,2026-09-21,시초가예측,1.0,1857000.0,있음,0.0226473156362772,,,,,0.8240418118466899,,0.01738387721317,0.0231014696335993,-0.0072653304063686,-0.0042646433722829,1.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0226473156362772,1899056.0651365668,1899056.0651365668,1836588.295528945,1961523.8347441885,0.8082369651214343,0.6305641318807796,,
3,20260918T114151_6d19218b8e9b,2026-09-18 11:42:11.863145+00:00,2026-09-21,2026-09-18,4fcece256087f1994bd0,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.174882930984054,0.3809821539396743,0.4441349150762717,Candidate evening forecast,20260918T114151_6d19218b8e9b:direction:Candidate evening forecast,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,No macro ensemble
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Candidate HAR interval,20260918T211716_52358730e0e0:price_candidate:har_interval:20,price,20,2026-10-22,1개월,20.0,1857000.0,없음,,,1857000.0,1454646.399303634,2259353.6006963663,0.5595744680851064,har,0.1997092222863376,0.1997431836649213,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0575415760398785,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Candidate IV interval,20260918T211716_52358730e0e0:price_candidate:iv_interval:5,price,5,2026-09-29,1주일,5.0,1857000.0,없음,,,1857000.0,1707397.5946464858,2006602.4053535145,0.7610062893081762,iv,0.0757962479910537,0.0787063765771694,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0213922280246396,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Candidate strict gate,20260918T211716_52358730e0e0:price_candidate:strict_gate:5,price,5,2026-09-29,1주일,5.0,1857000.0,없음,,,1857000.0,1662638.129751254,2051361.870248746,0.7526205450733753,simple,0.0757962479910537,0.0787063765771694,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0213922280246396,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Candidate HAR interval,20260918T211716_52358730e0e0:price_candidate:har_interval:5,price,5,2026-09-29,1주일,5.0,1857000.0,없음,,,1857000.0,1672831.4124159182,2041168.5875840816,0.6205450733752621,har,0.0757962479910537,0.0787063765771694,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0213922280246396,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Candidate IV interval,20260918T211716_52358730e0e0:price_candidate:iv_interval:1,price,1,2026-09-21,1거래일,1.0,1857000.0,있음,0.0082813003526093,1872378.374754796,1872378.374754796,1805383.031435461,1939373.7180741287,0.8158995815899581,iv,0.0305525279601105,0.0335034007867698,-0.0039541621766722,-0.0019411219456903,1.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0082813003526093,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Ridge,20260918T211716_52358730e0e0:price:20,price,20,2026-10-22,1개월,20.0,1857000.0,없음,,,1857000.0,1449292.1726606544,2264707.8273393456,0.6638297872340425,simple,0.1997092222863376,0.1997431836649213,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0575415760398785,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Ridge,20260918T211716_52358730e0e0:price:5,price,5,2026-09-29,1주일,5.0,1857000.0,없음,,,1857000.0,1662638.129751254,2051361.870248746,0.7526205450733753,simple,0.0757962479910537,0.0787063765771694,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0213922280246396,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Ridge,20260918T211716_52358730e0e0:price:1,price,1,2026-09-21,1거래일,1.0,1857000.0,있음,0.0082813003526093,1872378.374754796,1872378.374754796,1788137.5528954123,1956619.1966141784,0.7949790794979079,simple,0.0305525279601105,0.0335034007867698,-0.0039541621766722,-0.0019411219456903,1.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0082813003526093,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Candidate IV interval,20260918T211716_52358730e0e0:price_candidate:iv_interval:20,price,20,2026-10-22,1개월,20.0,1857000.0,없음,,,1857000.0,1525120.002012669,2188879.9979873304,0.6978723404255319,iv,0.1997092222863376,0.1997431836649213,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0575415760398785,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,상승,0.2266575072801065,0.3669893026769192,0.4063531900429742,No flow ensemble,20260918T211716_52358730e0e0:direction:No flow ensemble,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,상승,0.2185221278641645,0.3899087680193189,0.3915691041165166,No NSI ensemble,20260918T211716_52358730e0e0:direction:No NSI ensemble,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,상승,0.1891318508119529,0.3639969063217687,0.4468712428662783,Candidate expanding,20260918T211716_52358730e0e0:direction:Candidate expanding,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,보합,0.1998401565728911,0.4420329955378703,0.3581268478892385,No macro ensemble,20260918T211716_52358730e0e0:direction:No macro ensemble,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,상승,0.226672982034881,0.3714453527513842,0.4018816652137348,Mean ensemble,20260918T211716_52358730e0e0:direction:Mean ensemble,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,보합,0.2008672007563948,0.4314372326174858,0.3676955666261193,LightGBM,20260918T211716_52358730e0e0:direction:LightGBM,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,상승,0.2524787633133671,0.3114534728852824,0.4360677638013503,Logistic,20260918T211716_52358730e0e0:direction:Logistic,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,상승,0.2357965959941591,0.3597287081175788,0.404474695888262,No macro price ensemble,20260918T211716_52358730e0e0:direction:No macro price ensemble,direction,1,2026-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260918T211716_52358730e0e0,2026-09-18 21:17:36.146056+00:00,2026-09-21,2026-09-18,9c8af188dcda9619d547,53c9db3770b61e827785,close_to_close,0.0110061153637702,{},e01ef2214b2f64572f6d,lagged_latest_vintage,,,,,Ridge,20260918T211716_52358730e0e0:open:1,open,1,2026-09-21,시초가예측,1.0,1857000.0,있음,0.0124837942421436,,,,,0.8240418118466899,,0.0173838621448104,0.0231014696335993,-0.0072653562060648,-0.0042646549802136,1.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0124837942421436,1880182.4059076607,1880182.4059076607,1817714.6298911336,1942650.181924188,0.8082369651214343,0.6305646251778632,,
