target,cell,horizon,comparison,metric,window,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,5,5,aci_g0.005_w250 - current,interval_score,evaluation,0.019017388636651252,475,True,-0.0048003091790430105,0.04158866096980114,contiguous_20
sk_hynix,5,5,aci_g0.005_w250 - current,interval_coverage,evaluation,0.06947368421052635,475,True,0.03765006061080039,0.10583214153678523,month
sk_hynix,5,5,aci_g0.005_w500 - current,interval_score,evaluation,0.01521877295975478,475,True,-0.0041493109726598275,0.03601232165263824,month
sk_hynix,5,5,aci_g0.005_w500 - current,interval_score,evaluation,0.01521877295975478,475,True,-0.005772895037648293,0.034300417721880125,contiguous_20
sk_hynix,5,5,aci_g0.005_w500 - current,interval_coverage,evaluation,0.05894736842105264,475,True,0.03195942208501367,0.08955558530218863,month
sk_hynix,5,5,aci_g0.02_w250 - current,interval_score,evaluation,0.02601281880733111,475,True,0.006056222359971373,0.04803698025522282,month
sk_hynix,5,5,aci_g0.02_w250 - current,interval_score,evaluation,0.02601281880733111,475,True,0.006756743539457214,0.04554740957994251,contiguous_20
sk_hynix,5,5,aci_g0.02_w250 - current,interval_coverage,evaluation,0.0736842105263158,475,True,0.036715084344976535,0.11876022196261679,month
sk_hynix,5,5,aci_g0.02_w500 - current,interval_score,evaluation,0.028995352715447,475,True,0.009322814068506526,0.05043803392667073,month
sk_hynix,5,5,aci_g0.02_w500 - current,interval_score,evaluation,0.028995352715447,475,True,0.009133742586491866,0.04864540309959427,contiguous_20
sk_hynix,5,5,aci_g0.02_w500 - current,interval_coverage,evaluation,0.06736842105263163,475,True,0.030301502932551294,0.11202366132501657,month
sk_hynix,5,5,sigma_har - current,interval_score,evaluation,0.0129863794856536,475,True,-0.018822875050656076,0.041257935125598506,month
sk_hynix,5,5,sigma_har - current,interval_score,evaluation,0.0129863794856536,475,True,-0.011049352083143688,0.04083925231521771,contiguous_20
sk_hynix,5,5,sigma_har - current,interval_coverage,evaluation,-0.13263157894736843,475,True,-0.17872686386438336,-0.09070682713154295,month
sk_hynix,5,5,trailing_q_w250 - current,interval_score,sequential_all,0.0052312791266914856,950,True,-0.0021449137462867434,0.013784166317248958,month
sk_hynix,5,5,trailing_q_w250 - current,interval_score,sequential_all,0.0052312791266914856,950,True,-0.0034045428306123324,0.012323634311335341,contiguous_20
sk_hynix,5,5,trailing_q_w250 - current,interval_coverage,sequential_all,0.03368421052631576,950,True,0.018254708469483773,0.05202931288580434,month
sk_hynix,5,5,conformal_w250 - current,interval_score,sequential_all,0.0054193090829735314,950,True,-0.0022982072472134264,0.014351738349191836,month
sk_hynix,5,5,conformal_w250 - current,interval_score,sequential_all,0.0054193090829735314,950,True,-0.003354322164609194,0.01279983199723335,contiguous_20
sk_hynix,5,5,conformal_w250 - current,interval_coverage,sequential_all,0.0368421052631579,950,True,0.021253421056787878,0.054697341731611004,month
sk_hynix,5,5,trailing_q_w500 - current,interval_score,sequential_all,0.0030563853345637725,950,True,-0.0024671033777194634,0.009357477529264939,month
sk_hynix,5,5,trailing_q_w500 - current,interval_score,sequential_all,0.0030563853345637725,950,True,-0.003004866849063336,0.007927412573388271,contiguous_20
sk_hynix,5,5,trailing_q_w500 - current,interval_coverage,sequential_all,0.02210526315789474,950,True,0.010809647106740757,0.03393425238600212,month
sk_hynix,5,5,conformal_w500 - current,interval_score,sequential_all,0.003048336686965027,950,True,-0.002609225082828643,0.009490754202893298,month
sk_hynix,5,5,conformal_w500 - current,interval_score,sequential_all,0.003048336686965027,950,True,-0.003144934755037644,0.008074781586023915,contiguous_20
sk_hynix,5,5,conformal_w500 - current,interval_coverage,sequential_all,0.023157894736842044,950,True,0.01178929449593345,0.03484907522260599,month
sk_hynix,5,5,aci_g0.005_w250 - current,interval_score,sequential_all,0.012763326942504614,950,True,0.0017148222951590519,0.024796597042229845,month
sk_hynix,5,5,aci_g0.005_w250 - current,interval_score,sequential_all,0.012763326942504614,950,True,0.0008719030567843242,0.024161674066311353,contiguous_20
sk_hynix,5,5,aci_g0.005_w250 - current,interval_coverage,sequential_all,0.05052631578947364,950,True,0.03158443737855506,0.07180224308276485,month
sk_hynix,5,5,aci_g0.005_w500 - current,interval_score,sequential_all,0.009870901967182955,950,True,5.3003811914904865e-06,0.020634517810123914,month
sk_hynix,5,5,aci_g0.005_w500 - current,interval_score,sequential_all,0.009870901967182955,950,True,-0.0009945260843996643,0.01951942792682369,contiguous_20
sk_hynix,5,5,aci_g0.005_w500 - current,interval_coverage,sequential_all,0.04210526315789476,950,True,0.026910656620021567,0.06031836876269759,month
sk_hynix,5,5,aci_g0.02_w250 - current,interval_score,sequential_all,0.018802919002445805,950,True,0.0077219807403907,0.030935540465034113,month
sk_hynix,5,5,aci_g0.02_w250 - current,interval_score,sequential_all,0.018802919002445805,950,True,0.008814627684356605,0.031341782562606,contiguous_20
sk_hynix,5,5,aci_g0.02_w250 - current,interval_coverage,sequential_all,0.0557894736842105,950,True,0.03156280618704244,0.08050936103822424,month
sk_hynix,5,5,aci_g0.02_w500 - current,interval_score,sequential_all,0.019912723328664363,950,True,0.00831881652709225,0.03194886452969378,month
sk_hynix,5,5,aci_g0.02_w500 - current,interval_score,sequential_all,0.019912723328664363,950,True,0.009910072761494169,0.03236415018700994,contiguous_20
sk_hynix,5,5,aci_g0.02_w500 - current,interval_coverage,sequential_all,0.05368421052631578,950,True,0.030991278431946125,0.07781454838487765,month
sk_hynix,5,5,sigma_har - current,interval_score,sequential_all,0.004942775964969601,950,True,-0.011787122016071735,0.021195124354573894,month
sk_hynix,5,5,sigma_har - current,interval_score,sequential_all,0.004942775964969601,950,True,-0.007454252862778398,0.020732731373588928,contiguous_20
sk_hynix,5,5,sigma_har - current,interval_coverage,sequential_all,-0.08210526315789479,950,True,-0.11499038909408195,-0.051578410311493024,month
sk_hynix,20,20,trailing_q_w250 - current,interval_score,selection,0.00133668970810459,450,True,-0.015775045359684572,0.021152682428745437,month
sk_hynix,20,20,trailing_q_w250 - current,interval_score,selection,0.00133668970810459,450,True,-0.0200832012032909,0.019660116500274112,contiguous_40
sk_hynix,20,20,trailing_q_w250 - current,interval_coverage,selection,-0.06888888888888889,450,True,-0.09790329260716506,-0.04317985893416932,month
sk_hynix,20,20,conformal_w250 - current,interval_score,selection,0.0013763330935365032,450,True,-0.0149984540612304,0.020484739915172374,month
sk_hynix,20,20,conformal_w250 - current,interval_score,selection,0.0013763330935365032,450,True,-0.019004032191116963,0.019377150701829788,contiguous_40
sk_hynix,20,20,conformal_w250 - current,interval_coverage,selection,-0.06444444444444453,450,True,-0.09188218390804598,-0.04081523167206802,month
sk_hynix,20,20,trailing_q_w500 - current,interval_score,selection,0.004522344626445623,450,True,-0.011807921559750778,0.023685687314003976,month
sk_hynix,20,20,trailing_q_w500 - current,interval_score,selection,0.004522344626445623,450,True,-0.01546738750874332,0.023557986125621586,contiguous_40
sk_hynix,20,20,trailing_q_w500 - current,interval_coverage,selection,-0.05111111111111111,450,True,-0.07463317470617924,-0.03070007485891972,month
sk_hynix,20,20,conformal_w500 - current,interval_score,selection,0.004940412521753556,450,True,-0.011136237258730667,0.023681094857981384,month
sk_hynix,20,20,conformal_w500 - current,interval_score,selection,0.004940412521753556,450,True,-0.014735064182023933,0.0235851785516447,contiguous_40
sk_hynix,20,20,conformal_w500 - current,interval_coverage,selection,-0.05111111111111111,450,True,-0.07463317470617924,-0.03070007485891972,month
sk_hynix,20,20,aci_g0.005_w250 - current,interval_score,selection,0.011134400838175023,450,True,-0.009450558219242618,0.03134419258134075,month
sk_hynix,20,20,aci_g0.005_w250 - current,interval_score,selection,0.011134400838175023,450,True,-0.00966883215184692,0.03817905996510498,contiguous_40
sk_hynix,20,20,aci_g0.005_w250 - current,interval_coverage,selection,-0.07111111111111112,450,True,-0.11964120364577337,-0.03147132263922521,month
sk_hynix,20,20,aci_g0.005_w500 - current,interval_score,selection,0.004583899945832929,450,True,-0.01804234432459935,0.030495961733444234,month
sk_hynix,20,20,aci_g0.005_w500 - current,interval_score,selection,0.004583899945832929,450,True,-0.01757990774074517,0.03536396569388827,contiguous_40
sk_hynix,20,20,aci_g0.005_w500 - current,interval_coverage,selection,-0.06888888888888889,450,True,-0.10222657952069716,-0.03668479388932715,month
sk_hynix,20,20,aci_g0.02_w250 - current,interval_score,selection,0.20242757662077118,450,True,0.07189002267632703,0.3535883131888413,month
sk_hynix,20,20,aci_g0.02_w250 - current,interval_score,selection,0.20242757662077118,450,True,0.06920436540490298,0.4069062743503442,contiguous_40
sk_hynix,20,20,aci_g0.02_w250 - current,interval_coverage,selection,-0.040000000000000036,450,True,-0.11700126416801947,0.03057612038134901,month
sk_hynix,20,20,aci_g0.02_w500 - current,interval_score,selection,0.11202191391489401,450,True,0.024830700926162665,0.21396626959969334,month
sk_hynix,20,20,aci_g0.02_w500 - current,interval_score,selection,0.11202191391489401,450,True,0.028444444069227037,0.25514515042807673,contiguous_40
sk_hynix,20,20,aci_g0.02_w500 - current,interval_coverage,selection,-0.028888888888888964,450,True,-0.0926874906500112,0.033198891319478896,month
sk_hynix,20,20,sigma_har - current,interval_score,selection,-0.02257388127630271,450,True,-0.046618247585184514,0.00045256599608899567,month
sk_hynix,20,20,sigma_har - current,interval_score,selection,-0.02257388127630271,450,True,-0.05116423468406686,-0.009107290560950214,contiguous_40
sk_hynix,20,20,sigma_har - current,interval_coverage,selection,-0.004444444444444473,450,True,-0.04484304932735428,0.039396349669941225,month
sk_hynix,20,20,trailing_q_w250 - current,interval_score,evaluation,0.027669196624487385,469,True,-0.2084544121596243,0.22798399803888597,month
sk_hynix,20,20,trailing_q_w250 - current,interval_score,evaluation,0.027669196624487385,469,True,-0.20924829840784914,0.17299379332151046,contiguous_40
sk_hynix,20,20,trailing_q_w250 - current,interval_coverage,evaluation,0.08955223880597019,469,True,0.020042321196647863,0.16701064041148814,month
sk_hynix,20,20,conformal_w250 - current,interval_score,evaluation,0.028410061552622743,469,True,-0.20963574865620846,0.22954044350677227,month
sk_hynix,20,20,conformal_w250 - current,interval_score,evaluation,0.028410061552622743,469,True,-0.209773368813609,0.1736818306412134,contiguous_40
sk_hynix,20,20,conformal_w250 - current,interval_coverage,evaluation,0.09594882729211085,469,True,0.029848184705761786,0.17226911556701893,month
sk_hynix,20,20,trailing_q_w500 - current,interval_score,evaluation,0.003399730650662625,469,True,-0.13126563135729355,0.11660101266753488,month
sk_hynix,20,20,trailing_q_w500 - current,interval_score,evaluation,0.003399730650662625,469,True,-0.1346986545633693,0.08499091389215933,contiguous_40
sk_hynix,20,20,trailing_q_w500 - current,interval_coverage,evaluation,0.02985074626865669,469,True,0.0020691385908777615,0.06021974453344874,month
sk_hynix,20,20,conformal_w500 - current,interval_score,evaluation,0.0014025673263776649,469,True,-0.13780124691563192,0.11695260789271687,month
sk_hynix,20,20,conformal_w500 - current,interval_score,evaluation,0.0014025673263776649,469,True,-0.1407564609740596,0.08446208487173798,contiguous_40
sk_hynix,20,20,conformal_w500 - current,interval_coverage,evaluation,0.034115138592750505,469,True,0.0022818309686888196,0.06726612795808726,month
sk_hynix,20,20,aci_g0.005_w250 - current,interval_score,evaluation,0.15771067318297688,469,True,-0.14814274412873196,0.43615189666205684,month
sk_hynix,20,20,aci_g0.005_w250 - current,interval_score,evaluation,0.15771067318297688,469,True,-0.1331038439091128,0.361859020242758,contiguous_40
sk_hynix,20,20,aci_g0.005_w250 - current,interval_coverage,evaluation,0.16417910447761197,469,True,0.060354153908961074,0.2887029288702928,month
sk_hynix,20,20,aci_g0.005_w500 - current,interval_score,evaluation,0.1458169277553569,469,True,-0.15258266133275428,0.4116179921192107,month
sk_hynix,20,20,aci_g0.005_w500 - current,interval_score,evaluation,0.1458169277553569,469,True,-0.13777472699448978,0.3398491370383271,contiguous_40
sk_hynix,20,20,aci_g0.005_w500 - current,interval_coverage,evaluation,0.1428571428571429,469,True,0.044958332765040444,0.25941220838822077,month
sk_hynix,20,20,aci_g0.02_w250 - current,interval_score,evaluation,0.1756822289264341,469,True,-0.17304338213211595,0.4716168676038421,month
sk_hynix,20,20,aci_g0.02_w250 - current,interval_score,evaluation,0.1756822289264341,469,True,-0.19981221385872847,0.40311708529048296,contiguous_40
sk_hynix,20,20,aci_g0.02_w250 - current,interval_coverage,evaluation,0.16631130063965882,469,True,0.06622242898582453,0.28295775239582655,month
sk_hynix,20,20,aci_g0.02_w500 - current,interval_score,evaluation,0.22287525829468594,469,True,-0.13505949601902384,0.5483081708243295,month
sk_hynix,20,20,aci_g0.02_w500 - current,interval_score,evaluation,0.22287525829468594,469,True,-0.17295299498016714,0.5525752546758892,contiguous_40
sk_hynix,20,20,aci_g0.02_w500 - current,interval_coverage,evaluation,0.13646055437100213,469,True,0.03462093462093456,0.2548328188585146,month
sk_hynix,20,20,sigma_har - current,interval_score,evaluation,0.05829776885576948,469,True,-0.06075708251520279,0.21297888973903858,month
sk_hynix,20,20,sigma_har - current,interval_score,evaluation,0.05829776885576948,469,True,-0.03590373760825785,0.2227707050040967,contiguous_40
sk_hynix,20,20,sigma_har - current,interval_coverage,evaluation,-0.11087420042643925,469,True,-0.16075932778291707,-0.06611429055516854,month
sk_hynix,20,20,trailing_q_w250 - current,interval_score,sequential_all,0.014782437416497837,938,True,-0.098879215278897,0.11679364477872327,month
sk_hynix,20,20,trailing_q_w250 - current,interval_score,sequential_all,0.014782437416497837,938,True,-0.1070443884365525,0.08737788036152197,contiguous_40
sk_hynix,20,20,trailing_q_w250 - current,interval_coverage,sequential_all,0.011727078891258014,938,True,-0.03098373440285205,0.05813065865862275,month
sk_hynix,20,20,conformal_w250 - current,interval_score,sequential_all,0.015166383245072792,938,True,-0.09886725511936188,0.11780069183663208,month
sk_hynix,20,20,conformal_w250 - current,interval_score,sequential_all,0.015166383245072792,938,True,-0.10704849861656796,0.08749478303428646,contiguous_40
sk_hynix,20,20,conformal_w250 - current,interval_coverage,sequential_all,0.017057569296375252,938,True,-0.02500327225130892,0.06270747401418912,month
sk_hynix,20,20,trailing_q_w500 - current,interval_score,sequential_all,0.004005737915682148,938,True,-0.062293331171355916,0.061466077351532915,month
sk_hynix,20,20,trailing_q_w500 - current,interval_score,sequential_all,0.004005737915682148,938,True,-0.06771972165488453,0.04363329357753611,contiguous_40
sk_hynix,20,20,trailing_q_w500 - current,interval_coverage,sequential_all,-0.009594882729211052,938,True,-0.031116715378267882,0.01336079720378959,month
sk_hynix,20,20,conformal_w500 - current,interval_score,sequential_all,0.0032036885480839386,938,True,-0.0649586155682399,0.062288022268718844,month
sk_hynix,20,20,conformal_w500 - current,interval_score,sequential_all,0.0032036885480839386,938,True,-0.07062256803165849,0.04394949640638203,contiguous_40
sk_hynix,20,20,conformal_w500 - current,interval_coverage,sequential_all,-0.007462686567164201,938,True,-0.030082470574341613,0.017204764054307445,month
sk_hynix,20,20,aci_g0.005_w250 - current,interval_score,sequential_all,0.08439414179153852,938,True,-0.06292048560205728,0.23207173911365045,month
sk_hynix,20,20,aci_g0.005_w250 - current,interval_score,sequential_all,0.08439414179153852,938,True,-0.06549803974612547,0.1843483786343026,contiguous_40
sk_hynix,20,20,aci_g0.005_w250 - current,interval_coverage,sequential_all,0.049040511727078906,938,True,-0.015873857496338885,0.12041942462719223,month
sk_hynix,20,20,aci_g0.005_w500 - current,interval_score,sequential_all,0.07521298524994104,938,True,-0.06710089217872127,0.21837847575479166,month
sk_hynix,20,20,aci_g0.005_w500 - current,interval_score,sequential_all,0.07521298524994104,938,True,-0.06840028270642007,0.17414942166853623,contiguous_40
sk_hynix,20,20,aci_g0.005_w500 - current,interval_coverage,sequential_all,0.039445628997867854,938,True,-0.018188727667555034,0.10648280705393252,month
sk_hynix,20,20,aci_g0.02_w250 - current,interval_score,sequential_all,0.186022462974716,938,True,0.011832615320276175,0.35438817678425977,month
sk_hynix,20,20,aci_g0.02_w250 - current,interval_score,sequential_all,0.186022462974716,938,True,-0.012622204685015124,0.3467896480080154,contiguous_40
sk_hynix,20,20,aci_g0.02_w250 - current,interval_coverage,sequential_all,0.06503198294243073,938,True,-0.005249833575917559,0.13479671238206392,month
sk_hynix,20,20,aci_g0.02_w500 - current,interval_score,sequential_all,0.165465846671742,938,True,-0.005493984934157283,0.3492477950179643,month
sk_hynix,20,20,aci_g0.02_w500 - current,interval_score,sequential_all,0.165465846671742,938,True,-0.0372240453146396,0.3302070134812588,contiguous_40
sk_hynix,20,20,aci_g0.02_w500 - current,interval_coverage,sequential_all,0.05970149253731338,938,True,-0.006369595971219125,0.1345981274499889,month
sk_hynix,20,20,sigma_har - current,interval_score,sequential_all,0.018150171281339573,938,True,-0.04253341187581407,0.0966335507893605,month
sk_hynix,20,20,sigma_har - current,interval_score,sequential_all,0.018150171281339573,938,True,-0.03153471824861764,0.1072759216405152,contiguous_40
sk_hynix,20,20,sigma_har - current,interval_coverage,sequential_all,-0.05863539445628996,938,True,-0.09426038280967854,-0.0220808603745106,month
