month,us10y,jp10y,usdjpy,rate_gap
1969-10-01,7.095454545454545,,,
1969-11-01,7.144117647058824,,,
1969-12-01,7.654090909090908,,,
1970-01-01,7.794761904761905,,,
1970-02-01,7.238333333333333,,,
1970-03-01,7.072857142857143,,,
1970-04-01,7.390909090909091,,,
1970-05-01,7.906190476190476,,,
1970-06-01,7.841818181818183,,,
1970-07-01,7.457272727272727,,,
1970-08-01,7.527142857142857,,,
1970-09-01,7.38952380952381,,,
1970-10-01,7.326666666666667,,,
1970-11-01,6.841111111111111,,,
1970-12-01,6.391363636363636,,,
1971-01-01,6.2385,,358.02,
1971-02-01,6.112222222222222,,357.545,
1971-03-01,5.7034782608695656,,357.5187,
1971-04-01,5.833809523809524,,357.5032,
1971-05-01,6.3925,,357.413,
1971-06-01,6.522272727272727,,357.4118,
1971-07-01,6.729523809523809,,357.4043,
1971-08-01,6.582727272727272,,355.78,
1971-09-01,6.13952380952381,,338.021,
1971-10-01,5.925789473684211,,331.1105,
1971-11-01,5.8100000000000005,,328.752,
1971-12-01,5.926363636363636,,320.0727,
1972-01-01,5.947619047619048,,312.72,
1972-02-01,6.081,,305.187,
1972-03-01,6.068636363636363,,302.5365,
1972-04-01,6.1945,,303.5605,
1972-05-01,6.126363636363636,,304.3795,
1972-06-01,6.1068181818181815,,302.4145,
1972-07-01,6.113,,301.0305,
1972-08-01,6.210434782608695,,301.1609,
1972-09-01,6.5495,,301.119,
1972-10-01,6.4795,,301.011,
1972-11-01,6.2805,,300.9885,
1972-12-01,6.3585,,301.2405,
1973-01-01,6.464545454545455,,301.7882,
1973-02-01,6.635555555555555,,278.4206,
1973-03-01,6.709090909090909,,261.9014,
1973-04-01,6.6685,,265.4914,
1973-05-01,6.847272727272727,,264.6505,
1973-06-01,6.9,,264.4981,
1973-07-01,7.130952380952381,,264.5538,
1973-08-01,7.404782608695652,,265.22,
1973-09-01,7.090526315789473,,265.4747,
1973-10-01,6.7942857142857145,,266.3348,
1973-11-01,6.7285,,278.2625,
1973-12-01,6.743684210526316,,280.1775,
1974-01-01,6.988636363636363,,298.1336,
1974-02-01,6.957222222222223,,291.0872,
1974-03-01,7.209047619047618,,282.1648,
1974-04-01,7.512380952380952,,277.7741,
1974-05-01,7.57590909090909,,278.9664,
1974-06-01,7.535500000000001,,282.97,
1974-07-01,7.805000000000001,,290.98,
1974-08-01,8.04409090909091,,302.2836,
1974-09-01,8.0375,,299.084,
1974-10-01,7.896818181818181,,299.3645,
1974-11-01,7.681111111111111,,300.075,
1974-12-01,7.433809523809523,,300.4114,
1975-01-01,7.501363636363636,,299.6845,
1975-02-01,7.392222222222222,,291.6583,
1975-03-01,7.728,,287.9486,
1975-04-01,8.226818181818182,,292.1968,
1975-05-01,8.05952380952381,,291.4305,
1975-06-01,7.860952380952382,,293.4662,
1975-07-01,8.061363636363636,,296.3741,
1975-08-01,8.397619047619047,,297.9762,
1975-09-01,8.426666666666668,,299.909,
1975-10-01,8.137727272727274,,302.3364,
1975-11-01,8.052941176470588,,302.5453,
1975-12-01,7.996818181818182,,305.67,
1976-01-01,7.742380952380953,,304.6357,
1976-02-01,7.792777777777778,,301.5944,
1976-03-01,7.734347826086956,,300.5183,
1976-04-01,7.564285714285714,,299.1086,
1976-05-01,7.895,,299.004,
1976-06-01,7.861363636363635,,299.1909,
1976-07-01,7.831904761904762,,294.641,
1976-08-01,7.768636363636364,,290.6259,
1976-09-01,7.594285714285713,,287.361,
1976-10-01,7.411,,291.189,
1976-11-01,7.291052631578947,,295.1653,
1976-12-01,6.869090909090909,,294.7017,
1977-01-01,7.213333333333333,,291.0524,
1977-02-01,7.3910526315789475,,285.0221,
1977-03-01,7.460000000000001,,280.2265,
1977-04-01,7.3705,,275.2071,
1977-05-01,7.456666666666667,,277.4262,
1977-06-01,7.275454545454545,,272.8609,
1977-07-01,7.330000000000001,,264.8632,
1977-08-01,7.396521739130435,,266.6774,
1977-09-01,7.343809523809524,,266.77,
1977-10-01,7.5235,,254.7445,
1977-11-01,7.577368421052632,,244.7026,
1977-12-01,7.685238095238095,,241.0229,
1978-01-01,7.956190476190477,,241.081,
1978-02-01,8.033333333333333,,240.3722,
1978-03-01,8.03590909090909,,231.8574,
1978-04-01,8.154,,221.857,
1978-05-01,8.345714285714285,,226.1786,
1978-06-01,8.462272727272728,,214.1064,
1978-07-01,8.64,,199.6955,
1978-08-01,8.410869565217391,,188.7096,
1978-09-01,8.416500000000001,,189.9195,
1978-10-01,8.642380952380952,,183.631,
1978-11-01,8.805,,192.1425,
1978-12-01,9.006499999999999,,195.955,
1979-01-01,9.099545454545456,,197.755,
1979-02-01,9.098333333333333,,200.5072,
1979-03-01,9.117272727272727,,206.3236,
1979-04-01,9.182,,216.2852,
1979-05-01,9.252380952380951,,218.4141,
1979-06-01,8.913809523809524,,218.5967,
1979-07-01,8.95,,216.51,
1979-08-01,9.029565217391305,,217.9257,
1979-09-01,9.334736842105263,,222.4137,
1979-10-01,10.299090909090909,,230.4845,
1979-11-01,10.65315789473684,,244.9842,
1979-12-01,10.386,,240.3745,
1980-01-01,10.802272727272728,,237.8886,
1980-02-01,12.414736842105263,,244.35,
1980-03-01,12.74904761904762,,248.4786,
1980-04-01,11.473333333333333,,250.275,
1980-05-01,10.181428571428572,,228.6286,
1980-06-01,9.778095238095238,,217.9176,
1980-07-01,10.247727272727271,,221.1364,
1980-08-01,11.101904761904764,,223.9138,
1980-09-01,11.508571428571427,,214.4167,
1980-10-01,11.751363636363635,,209.3227,
1980-11-01,12.68470588235294,,213.1059,
1980-12-01,12.844090909090909,,209.4886,
1981-01-01,12.568571428571428,,202.3667,
1981-02-01,13.194444444444445,,205.7167,
1981-03-01,13.115909090909092,,208.7918,
1981-04-01,13.67952380952381,,214.9759,
1981-05-01,14.0995,,220.6285,
1981-06-01,13.472272727272726,,224.1805,
1981-07-01,14.280909090909091,,232.3261,
1981-08-01,14.937142857142858,,233.3262,
1981-09-01,15.323809523809524,,229.481,
1981-10-01,15.14809523809524,,231.519,
1981-11-01,13.392777777777775,,223.1267,
1981-12-01,13.724545454545456,,218.9545,
1982-01-01,14.594,,224.805,
1982-02-01,14.425555555555556,,235.3056,
1982-03-01,13.861304347826088,,241.2283,
1982-04-01,13.871904761904762,,244.1068,
1982-05-01,13.6225,,236.9635,
1982-06-01,14.299545454545454,,251.1977,
1982-07-01,13.946190476190475,,255.031,
1982-08-01,13.055,,259.0455,
1982-09-01,12.33904761904762,,263.2857,
1982-10-01,10.9065,,271.615,
1982-11-01,10.550526315789474,,264.0879,
1982-12-01,10.54,,241.9413,
1983-01-01,10.457142857142856,,232.731,
1983-02-01,10.724736842105264,,236.1211,
1983-03-01,10.506521739130434,,238.2543,
1983-04-01,10.4,,237.7467,
1983-05-01,10.38,,234.7557,
1983-06-01,10.848636363636365,,240.0314,
1983-07-01,11.377,,240.516,
1983-08-01,11.846086956521738,,244.4613,
1983-09-01,11.653809523809525,,242.3462,
1983-10-01,11.541,,232.8855,
1983-11-01,11.69,,235.03,
1983-12-01,11.82952380952381,,234.4624,
1984-01-01,11.674285714285714,,233.8,
1984-02-01,11.842105263157896,,233.5963,
1984-03-01,12.319090909090908,,225.2664,
1984-04-01,12.6335,,225.2,
1984-05-01,13.408636363636363,,230.4777,
1984-06-01,13.562857142857142,,233.5657,
1984-07-01,13.362380952380953,,243.0676,
1984-08-01,12.716086956521735,,242.2609,
1984-09-01,12.522631578947369,,245.4568,
1984-10-01,12.160454545454543,,246.7545,
1984-11-01,11.572631578947368,,243.6305,
1984-12-01,11.4995,,247.964,
1985-01-01,11.384285714285712,,254.1829,
1985-02-01,11.508888888888889,,260.4778,
1985-03-01,11.855238095238096,,257.9205,
1985-04-01,11.434761904761904,,251.8455,
1985-05-01,10.84681818181818,,251.7295,
1985-06-01,10.156,,248.84,
1985-07-01,10.306818181818182,,241.1364,
1985-08-01,10.331818181818182,,237.4609,
1985-09-01,10.373157894736842,,236.5275,
1985-10-01,10.23681818181818,,214.6805,
1985-11-01,9.781578947368422,,204.0737,
1985-12-01,9.25904761904762,,202.7881,
1986-01-01,9.193809523809524,,199.8905,
1986-02-01,8.704210526315789,,184.8516,
1986-03-01,7.778499999999999,,178.6938,
1986-04-01,7.29909090909091,,175.0918,
1986-05-01,7.70952380952381,,167.0314,
1986-06-01,7.7995238095238095,,167.5419,
1986-07-01,7.303181818181818,,158.6059,
1986-08-01,7.1657142857142855,,154.1771,
1986-09-01,7.447619047619048,,154.7314,
1986-10-01,7.426363636363636,,156.4723,
1986-11-01,7.250555555555555,,162.8494,
1986-12-01,7.112727272727272,,162.0523,
1987-01-01,7.0845,,154.8295,
1987-02-01,7.2505263157894735,,153.4068,
1987-03-01,7.248636363636364,,151.4332,
1987-04-01,8.022857142857143,,142.8986,
1987-05-01,8.613,,140.479,
1987-06-01,8.402272727272727,,144.5495,
1987-07-01,8.44681818181818,,150.2939,
1987-08-01,8.76047619047619,,147.3343,
1987-09-01,9.421904761904765,,143.291,
1987-10-01,9.52,,143.32,
1987-11-01,8.860526315789473,,135.3974,
1987-12-01,8.987727272727271,,128.2418,
1988-01-01,8.66578947368421,,127.6853,
1988-02-01,8.212,,129.1665,
1988-03-01,8.373478260869565,,127.1139,
1988-04-01,8.7185,,124.8976,
1988-05-01,9.08904761904762,,124.7871,
1988-06-01,8.921363636363637,,127.4655,
1988-07-01,9.056,,133.0215,
1988-08-01,9.260434782608696,,133.7661,
1988-09-01,8.977142857142857,,134.3176,
1988-10-01,8.7955,,128.6805,
1988-11-01,8.9625,,123.202,
1988-12-01,9.105714285714283,,123.6076,
1989-01-01,9.0915,4.8,127.3625,4.2915
1989-02-01,9.168947368421051,4.894,127.7374,4.274947368421051
1989-03-01,9.357727272727272,5.147,130.5504,4.210727272727272
1989-04-01,9.1755,5.221,132.0365,3.9544999999999995
1989-05-01,8.85909090909091,5.174,137.8636,3.685090909090909
1989-06-01,8.277272727272727,5.225,143.9809,3.0522727272727277
1989-07-01,8.0185,5.04,140.424,2.9784999999999995
1989-08-01,8.112608695652174,4.883,141.4852,3.229608695652174
1989-09-01,8.1905,5.096,145.07,3.0945
1989-10-01,8.007619047619048,5.156,142.2067,2.8516190476190486
1989-11-01,7.874285714285714,5.371,143.5343,2.5032857142857132
1989-12-01,7.836,5.52,143.685,2.3160000000000007
1990-01-01,8.206666666666667,6.449,144.9819,1.7576666666666672
1990-02-01,8.473157894736843,6.778,145.6932,1.6951578947368438
1990-03-01,8.588636363636363,6.899,153.3082,1.689636363636363
1990-04-01,8.7855,6.906,158.4586,1.879500000000001
1990-05-01,8.758181818181818,6.508,154.0441,2.250181818181818
1990-06-01,8.48,6.421,153.6957,2.059
1990-07-01,8.471428571428572,6.772,149.0395,1.6994285714285713
